id,uwi,latitude,longitude,well_name
2499,JET_4795,46.52432108,56.25126596,G_4795/5
2500,JET_4796,46.54956008,56.19750292,G_4796/9
2501,JET_4799,46.55496776,56.08049006,G_4799/13
2502,JET_4802,46.52719075,56.17297805,G_4802/6
2503,JET_4803,,,G_4803/32
2504,JET_4804,46.54986721,56.14318939,4804/14 наклонно-направленная
2505,JET_4805,46.54543237,56.14226084,G_4805/32
2506,JET_4806,46.55166245,56.18063108,G_4806/3
2507,JET_4807,46.54796436,56.18531542,G_4807/9
2508,JET_4808,46.55211556,56.08414272,G_4808/13
2509,JET_4809,46.55317241,56.10458866,G_4809/25 доб.
2510,JET_4810,46.55188941,56.18242035,G_4810/3
2511,JET_4811,46.54545639,56.21852660,G_4811/33
2512,JET_4813,46.55762249,56.14161607,4813/16 доб.
2513,JET_4814,46.54949391,56.14777564,G_4814/32
2514,JET_4815,46.52929723,56.21828391,G_4815/26
2515,JET_4816,46.53530768,56.23386641,G_4816/28 доб.
2516,JET_4817,46.54637924,56.19641478,G_4817/9
2517,JET_4818,46.55888387,56.10030429,4818/23 доб.
2518,JET_4819,46.53211000,56.23250200,G_4819/1.доб
2519,JET_4820,,,G_4820/18
2520,JET_4821,,,G_4821/18
2521,JET_4822,46.55635524,56.16672417,G_4822/19
2522,JET_4823,46.54156000,56.21920600,G_4823/1
2523,JET_4824,,,G_4824/13 доб.
2524,JET_4825,46.54169000,56.22448500,G_4825/1
2525,JET_4826,46.55523698,56.15727702,G_4826/11
2526,JET_4827,46.53442478,56.14607491,G_4827/18 нагн.
2527,JET_4828,46.52667934,56.21221837,G_4828/26
2528,JET_4829,46.53362494,56.23464972,4829/28
2529,JET_4830,46.54435933,56.20931846,4830/1
2530,JET_4831,46.55762249,56.14161607,G_4831/14.доб
2531,JET_4832,46.53487663,56.16157533,G_4832/20
2532,JET_4833,46.52991955,56.20054712,G_4833/17
2533,JET_4834,46.53288070,56.20427351,G_4834/12
2534,JET_4835,46.54348236,56.21458790,G_4835/33
2535,JET_4836,46.56541032,56.09533826,G_4836/13
2536,JET_4837,46.52459656,56.22215804,4837/26
2537,JET_4838,46.54869167,56.20425115,G_4838/9
2538,JET_4839,46.54186276,56.17732175,G_4839/34
2539,JET_4840,46.53510000,56.22846800,G_4840/1 доб.
2540,JET_4841,,,G_4841/5
2541,JET_4842,46.52546598,56.19293587,G_4842/17
2542,JET_4843,46.53348415,56.19612286,G_4843/19
2543,JET_4844,,,G_4844/18
2544,JET_4845,46.54089794,56.16881613,G_4845/22
2545,JET_4846,46.52957845,56.14016534,G_4846/7
2546,JET_4847,46.53705000,56.22689000,G_4847/1
2547,JET_4848,46.55607604,56.10378132,G_4848/25
2548,JET_4849,46.54696002,56.20295600,G_4849/9
2549,JET_4850,46.52913566,56.19051222,G_4850/6.доб
2550,JET_4851,46.53985299,56.23730351,G_4851/28
2551,JET_4852,46.55641686,56.09714364,4852/13
2552,JET_4853,46.52914617,56.17625103,G_4853/6
2553,JET_4854,46.55649762,56.13834602,G_4854/21
2554,JET_4855,46.53156623,56.22267273,4855/1 доб.
2555,JET_4856,46.56271468,56.08504603,G_4856/13
2556,JET_4857,46.53541673,56.20936967,G_4857/12
2557,JET_4858,46.54895968,56.20928457,G_4858/33
2558,JET_4859,46.54689317,56.20611314,G_4859/9 (нагн.)
2559,JET_4860,46.53915000,56.22830000,G_4860/1
2560,JET_4861,46.54379801,56.14808889,G_4861/32
2561,JET_4862,46.53390124,56.14004858,G_4862/18
2562,JET_4863,46.54009646,56.14540904,G_4863/18
2563,JET_4864,,,G_4864/25
2564,JET_4865,46.54874514,56.14809133,G_4865/32
2565,JET_4866,,,G_4866/16
2566,JET_4867,46.52645704,56.21799833,G_4867/26
2567,JET_4868,46.55655401,56.10285281,G_4868/8
2568,JET_4869,46.55432318,56.09916544,G_4869/25.доб
2569,JET_4870,46.52747140,56.23271820,4870/26
2570,JET_4871,46.54287910,56.22277473,G_4871/1
2571,JET_4872,46.54294829,56.19793082,G_4872/19
2572,JET_4873,,,G_4873/7
2573,JET_4874,,,G_4874/13
2574,JET_4875,,,G_4875/14
2575,JET_4876,46.55724364,56.10501524,G_4876/23
2576,JET_4877,46.54107830,56.14708508,G_4877/32
2577,JET_4878,46.55635524,56.16672417,G_4878/3
2578,JET_4879,46.55172589,56.12163626,G_4879/29.доб
2579,JET_4880,46.55487508,56.13422596,G_4880/21
2580,JET_4881,46.55995603,56.09123982,4881/13 доб.
2581,JET_4882,,,G_4882/16
2582,JET_4883,46.55808061,56.11367945,4883/23 доб.
2583,JET_4884,46.55532800,56.19290222,G_4884/9
2584,JET_4885,,,G_4885/29
2585,JET_4886,46.54001098,56.15798352,G_4886/10
2586,JET_4887,46.54729598,56.16382145,G_4887/22
2587,JET_4888,,,G_4888/22
2588,JET_4889,,,G_4889/7
2589,JET_4890,46.56352875,56.09827537,G_4890/16 доб.
2590,JET_4891,46.54139769,56.20803349,G_4891/12 доб.
2591,JET_4892,46.55415437,56.19661981,G_4892/9 доб.
2592,JET_4893,46.55980097,56.14847473,G_4893/11
2593,JET_4894,46.53304940,56.23584528,G_4894/28 доб.
2594,JET_4895,46.55651319,56.11926346,G_4895/29
2595,JET_4896,46.55227134,56.17686745,G_4896/3
2596,JET_4897,46.54659573,56.21945940,G_4897/33
2597,JET_4898,46.54182322,56.18698721,G_4898/34
2598,JET_4899,46.53342762,56.12619749,G_4899/15 доб.
2599,JET_4900,46.54042761,56.21113042,G_4900/12
2600,JET_4901,46.52945230,56.22085834,G_4901/26
2601,JET_4902,46.56697908,56.10655909,G_4902/16
2602,JET_4903,46.52757328,56.14500446,G_4903/7
2603,JET_4904,46.56209903,56.09383288,G_4904/16.нагн
2604,JET_4905,46.55713698,56.06233483,G_4905/13
2605,JET_4906,46.55876177,56.05794499,G_4906/13 доб.
2606,JET_4907,46.55831232,56.09140274,4907/13 доб.
2607,JET_4908,46.55166512,56.15511286,G_4908/11
2608,JET_4909,46.55864208,56.12882253,G_4909/2
2609,JET_4910,46.54610387,56.20387086,G_4910/9
2610,JET_4911,46.53900509,56.18932351,G_4911/19
2611,JET_4912,46.54140256,56.14186357,G_4912/18 доб.
2612,JET_4913,46.54016487,56.14934977,G_4913/10
2613,JET_4914,46.55565528,56.12228188,G_4914/29 нагн
2614,JET_4915,46.54083844,56.18144569,G_4915/34
2615,JET_4917,46.55014670,56.20883930,G_4917/9
2616,JET_4918,46.55766318,56.10650236,4918/11
2617,JET_4919,46.56243792,56.08252850,4919/13
2618,JET_4920,46.54290250,56.22058516,G_4920/33
2619,JET_4921,46.52989013,56.17305509,G_4921/6
2620,JET_4922,46.53076332,56.20717561,G_4922/17
2621,JET_4923,46.55435244,56.09163857,G_4923/13
2622,JET_4924,46.53054043,56.19543379,G_4924/17 доб.
2623,JET_4925,46.53010041,56.18495963,G_4925/6
2624,JET_4926,46.53409757,56.24091011,G_4926/28 доб.
2625,JET_4927,46.53028919,56.23516310,G_4927/28
2626,JET_4928,46.54992742,56.14263083,G_4928/11
2627,JET_4929,46.56246433,56.08259086,G_4929/6
2628,JET_4930,46.53331000,56.22547300,G_4930/1
2629,JET_4931,46.53935002,56.17915248,G_4931/19.доб
2630,JET_4932,46.53384526,56.13046520,G_4932/18
2631,JET_4933,46.54663680,56.17579354,G_4933/34
2632,JET_4934,46.54995298,56.14006977,G_4934/14 доб.
2633,JET_4935,46.53430000,56.22289600,G_4935/1
2634,JET_4936,46.53130362,56.20085118,G_4936/17
2635,JET_4937,,,G_4937/20 доб.
2636,JET_4938,46.55599654,56.16295412,G_4938/3.доб
2637,JET_4939,46.55757091,56.12479625,G_4939/2
2638,JET_4940,46.54109595,56.22362929,G_4940/26.доб
2639,JET_4941,46.54861801,56.17852878,G_4941/34
2640,JET_4942,46.54730429,56.21207400,4942/9
2641,JET_4943,46.53174923,56.24510814,G_4943/28
2642,JET_4944,46.55310287,56.12190038,G_4944/29
2643,JET_4945,46.54683744,56.18708163,G_4945/19
2644,JET_4948,46.55570444,56.08927654,4948/8
2645,JET_4949,46.54718793,56.15071749,G_4949/11
2646,JET_4950,46.52556490,56.17388911,G_4950/6
2647,JET_4951,46.56142386,56.08894266,G_4951/13
2648,JET_4952,46.53020054,56.23503758,G_4952/28
2649,JET_4953,46.53888425,56.22432715,4953/1
2650,JET_4954,46.53227733,56.13721311,4954/18
2651,JET_4956,46.53328825,56.23498925,G_4956/28
2652,JET_4957,46.52954677,56.15015077,G_4957/7
2653,JET_4958,46.53126473,56.13131797,G_4958/18
2654,JET_4959,46.56109767,56.12532858,G_4959/2
2655,JET_4960,46.53738631,56.19086554,G_4960/19
2656,JET_4961,46.53183474,56.21354559,G_4961/12
2657,JET_4962,46.55352597,56.07791386,G_4962/13
2658,JET_4963,46.55740299,56.09425759,4963/25
2659,JET_4964,46.52786327,56.24192691,G_4964/5
2660,JET_4965,46.55832151,56.09198608,G_4965/13
2661,JET_4966,46.55167441,56.11116942,G_4966/25
2662,JET_4967,46.55462693,56.08675628,G_4967/13
2663,JET_4968,46.53603751,56.23794034,G_4968/28
2664,JET_4969,46.55447999,56.16688996,G_4969/3
2665,JET_4970,46.56185459,56.10036082,G_4970/16
2666,JET_4971,46.53121948,56.24827590,G_4971/28
2667,JET_4972,46.52935086,56.25137363,G_4972/28
2668,JET_4973,46.53678243,56.20784238,G_4973/12
2669,JET_4974,46.54756555,56.14523428,G_4974/32
2670,JET_4975,46.54112000,56.22623000,G_4975/1
2671,JET_4976,46.55832801,56.10725908,G_4976/23 доб.
2672,JET_4977,46.53785023,56.14157384,G_4977/18
2673,JET_4978,46.55435093,56.17987024,G_4978/3
2674,JET_4979,46.52920597,56.22555175,G_4979/26
2675,JET_4980,46.52731824,56.22938756,G_4980/26
2676,JET_4982,46.55539212,56.19489029,G_4982/9
2677,JET_4983,46.52677821,56.17721292,G_4983/6
2678,JET_4984,46.53471590,56.18964983,G_4984/19
2679,JET_4985,46.56039397,56.07402621,4985/13 доб.
2680,JET_4987,46.56034836,56.09965764,G_4987/16
2681,JET_4988,46.55142618,56.09018640,G_4988/13
2682,JET_4989,46.53235457,56.16845804,G_4989/6
2683,JET_4991,46.52749030,56.21582117,G_4991/26 доб
2684,JET_4992,46.56066894,56.09494234,G_4992/16
2685,JET_4993,46.55600542,56.09854307,4993/13
2686,JET_4994,46.55458730,56.10412196,G_4994/25 доб.
2687,JET_4995,46.55324970,56.17625535,G_4995/3
2688,JET_4996,46.52406132,56.21307757,G_4996/26
2689,JET_4997,46.56168393,56.08746247,G_4997/13
2690,JET_4998,46.56772510,56.08745242,4998/16
2691,JET_4999,46.55907233,56.13778371,G_4999/2
2692,JET_5000,46.53685652,56.13364436,G_5000/18
2693,JET_5001,46.55555223,56.18781663,G_5001/9
2694,JET_5002,46.51585998,56.21515578,G_5002/26
2695,JET_5003,46.51919534,56.21602640,G_5003/26
2696,JET_5004,46.53525474,56.16156688,G_5004/20
2697,JET_5006,46.53651983,56.12322602,G_5006/15
2698,JET_5007,46.54743489,56.16133050,G_5007/11
2699,JET_5008,46.54748667,56.14098847,G_5008/32
2700,JET_5009,46.53282234,56.27174658,G_5009/28
2701,JET_5010,46.53324823,56.25191219,G_5010/28. доб
2702,JET_5011,46.52602301,56.22373676,G_5011/26 доб.
2703,JET_5012,46.55439102,56.20091842,G_5012/9
2704,JET_5013,46.52535634,56.16743792,G_5013/20 доб.
2705,JET_5014,46.55839906,56.12049614,G_5014/29
2706,JET_5015,46.52823431,56.21310651,G_5015/26
2707,JET_5016,46.56339517,56.11436142,G_5016/23
2708,JET_5017,46.53715534,56.14535894,G_5017/18
2709,JET_5019,46.53810398,56.18389149,G_5019/19
2710,JET_5020,46.53478000,56.22000700,G_5020/1
2711,JET_5021,46.53880874,56.17577666,G_5021/19
2712,JET_5022,46.52901251,56.24705806,G_5022/28
2713,JET_5023,46.55404780,56.18147400,G_5023/3
2714,JET_5024,,,G_5024/14 доб.
2715,JET_5025,46.54315316,56.20970180,G_5025/12 доб.
2716,JET_5026,46.52829616,56.22043905,G_5026/26
2717,JET_5027,46.54288478,56.14215138,G_5027/32
2718,JET_5028,46.54730110,56.16664940,G_5028/22
2719,JET_5029,46.54953330,56.18617773,G_5029/9
2720,JET_5030,46.53972728,56.19051779,G_5030/19
2721,JET_5031,46.55763881,56.19047430,G_5031/9
2722,JET_5032,46.55352573,56.16009902,G_5032/11
2723,JET_5033,46.55516200,56.16633099,G_5033/3
2724,JET_5034,46.54543260,56.21581530,G_5034/33
2725,JET_5035,46.53841810,56.15760662,G_5035/10
2726,JET_5036,46.55641902,56.18051243,G_5036/3
2727,JET_5037,46.53833443,56.17900897,G_5037/19
2728,JET_5038,46.53887149,56.18539118,G_5038/19
2729,JET_5039,46.53430560,56.12765237,5039/15
2730,JET_5040,46.53193141,56.22658621,5040/1
2731,JET_5041,46.52969296,56.24532290,5041/28
2732,JET_5042,46.52748336,56.17516084,#Н/Д
2733,JET_5043,46.53151070,56.22437197,5043/28
2734,JET_5044,46.52240848,56.21040047,#Н/Д
2735,JET_5045,46.53951047,56.18808481,G_5045/19 наг
2736,JET_5046,46.55065196,56.18203334,#Н/Д
2737,JET_5047,46.51931508,56.21373659,5047/26 наг
2738,JET_5048,46.53879546,56.20983738,5048/12
2739,JET_5049,46.54980137,56.18178469,5049/3
2740,JET_5050,46.53807900,56.15899757,#Н/Д
2741,JET_5051,46.55771418,56.14234799,5051/14
2742,JET_5052,46.55717853,56.07398705,G_5052/13
2743,JET_5060,46.54764991,56.15569932,G_5060/11.доб
2744,JET_5062,46.54802989,56.09666436,G_5062/8
2745,JET_5065,46.56101828,56.14600886,G_5065/11
2746,JET_5066,46.55037126,56.12443319,G_5066/29
2747,JET_5067,46.55439306,56.10179874,G_5067/25
2748,JET_5072,46.54285340,56.10991017,G_5072/27
2749,JET_5076,46.55458908,56.12818999,G_5076/21
2750,JET_5078,46.56140176,56.12735168,G_5078/2
2751,JET_5089,46.55816401,56.17187072,G_5089/3
2752,JET_5090,46.56114623,56.14940256,G_5090/11
2753,JET_5091,46.53564116,56.20340292,G_5091/12
2754,JET_5092,46.53791969,56.16792312,#Н/Д
2755,JET_5094,,,G_5094/15
2756,JET_5101,46.55178708,56.07761607,#Н/Д
2757,JET_5103,46.55871264,56.18761174,G_5103/9
2758,JET_5114,46.55332320,56.07343484,G_5114/13
2759,JET_5115,46.52992352,56.13314848,G_5115/18
2760,JET_5116,46.54378956,56.18241894,G_5116/34
2761,JET_5119,46.54493892,56.15155287,G_5119/10
2762,JET_5121,46.53432463,56.21458164,G_5121/12
2763,JET_5125,46.52426873,56.26227753,G_5125/5 доб.
2764,JET_5126,46.54449664,56.20435857,G_5126/9
2765,JET_5127,46.55847034,56.19531745,G_5127/9
2766,JET_5128,46.54563763,56.21155890,G_5128//33
2767,JET_5129,46.55886470,56.07863390,G_5129/13
2768,JET_5131,46.51333178,56.19194048,G_5131/6.доб
2769,JET_5133,46.51583933,56.21621799,G_5133/26
2770,JET_5134,46.52914332,56.19139264,G_5134/17
2771,JET_5136,46.53337080,56.23651259,G_5136/26
2772,JET_5138,46.56342636,56.10341446,G_5138
2773,JET_5140,46.52671742,56.24581487,G_5140/5
2774,JET_5144,46.52885741,56.22518818,G_5144/26
2775,JET_5147,46.54860950,56.08792323,G_5147/13 наг
2776,JET_5149,46.53121619,56.22652273,G_5149/1
2777,JET_5155,46.52447856,56.23897801,G_5155/5
2778,JET_5156,46.53604474,56.24556333,G_5156/28
2779,JET_5165,46.53316633,56.24787750,G_5165/28
2780,JET_5185,46.52532062,56.21671768,G_5185/26. доб
2781,JET_5186,46.53658762,56.14392555,G_5186/18
2782,JET_5192,46.54078592,56.17868555,G_5192/34
2783,JET_5194,46.55733856,56.13684268,G_5194/14
2784,JET_5196,46.53031337,56.20163934,G_5196/7
2785,JET_5201,46.53935374,56.19615153,G_5201/19
2786,JET_5202,46.55170483,56.18639752,G_5202/9
2787,JET_5206,46.52374273,56.20080388,G_5206/17
2788,JET_5210,46.56665933,56.05540890,G_5210/13
2789,JET_5211,46.55963086,56.15062379,G_5211/11
2790,JET_5212,46.55245289,56.08003564,G_5212/13
2791,JET_5214,46.55001413,56.09169033,G_5214/8
2792,JET_5215,46.56239266,56.07929032,G_5215/13
2793,JET_5222,46.52587545,56.21023476,G_5222/17
2794,JET_5226,46.55189198,56.16026519,G_5226/11
2795,JET_5228,46.56188377,56.06292568,G_5228/13
2796,JET_5230,46.54996979,56.14379484,G_5230/14
2797,JET_5231,46.56752173,56.09376995,G_5231/16
2798,JET_5233,46.54831732,56.10470171,G_5233/8 нагн
2799,JET_5235,46.52654022,56.22724415,G_5235/26 доб
2800,JET_5236,46.56090977,56.11875780,G_5236/29
2801,JET_5238,46.55559873,56.14355143,G_5238/14
2802,JET_5243,46.53608333,56.18693253,5243/19
2803,JET_5246,46.55039803,56.19119468,G_5246/9
2804,JET_5249,46.53022000,56.23165400,G_5249/1.доб
2805,JET_5251,46.52285639,56.21846427,G_5251/26
2806,JET_5253,46.52538372,56.21408374,G_5253/26
2807,JET_5255,46.53475158,56.27182993,G_5255/28
2808,JET_5257,46.55892170,56.18195004,G_5257/3
2809,JET_5259,46.55577759,56.06430346,G_5259/13
2810,JET_5270,46.53990414,56.18052623,G_5270/34
2811,JET_5274,46.55155514,56.19472291,G_5274/9
2812,JET_5277,46.53686746,56.26728813,G_5277/28
2813,JET_5278,46.53432000,56.23178500,G_5278/1.доб
2814,JET_5281,46.53972603,56.14300732,G_5281/18
2815,JET_5284,46.55625000,56.19976031,G_5284/9
2816,JET_5295,46.55206972,56.15849155,#Н/Д
2817,JET_5302,46.56100333,56.13849582,G_5302/2
2818,JET_5305,46.56144915,56.14252672,5305/11
2819,JET_5311,46.55986040,56.19234978,G_5311/3
2820,JET_5317,46.56520782,56.09505486,5317/16
2821,JET_5322,46.53869470,56.15606537,G_5322/10
2822,JET_5324,46.54583048,56.16332900,G_5324/22
2823,JET_5331,46.55937874,56.12622483,G_5331/2. нагн
2824,JET_5332,46.55983997,56.09301600,G_5332/25
2825,JET_5333,,,G_5333/18
2826,JET_5336,46.55522195,56.10671759,G_5336/25
2827,JET_5337,,,5337/11
2828,JET_5339,46.52326007,56.15415027,G_5339/7
2829,JET_5343,46.53067320,56.13552432,G_5343/18
2830,JET_5358,46.53654524,56.27042680,G_5358/28
2831,JET_5360,46.55458358,56.08294853,G_5360/13
2832,JET_5367,46.54043251,56.13624045,G_5367/18
2833,JET_5374,46.54374189,56.15805492,G_5374/10
2834,JET_5375,46.53629809,56.16684406,5375/22
2835,JET_5377,46.54780060,56.19302193,G_5377/9
2836,JET_5380,46.53709038,56.21954003,G_5380/1
2837,JET_5381,46.52010703,56.25441100,G_5381/5
2838,JET_5383,46.53331593,56.17863904,G_5383/6
2839,JET_5384,46.53350567,56.19866558,G_5384/12
2840,JET_5386,46.54185186,56.18005496,G_5386/34
2841,JET_5387,46.52860017,56.20449996,G_5387/17
2842,JET_5407,46.55115408,56.10701329,G_5407/25
2843,JET_5408,46.55826030,56.14638977,G_5408/14
2844,JET_5410,46.54647483,56.16014893,G_5410/22
2845,JET_5411,46.54241584,56.15389694,G_5411/10
2846,JET_5413,46.56200258,56.09797969,G_5413/16
2847,JET_5414,46.55875419,56.08922850,G_5414/13
2848,JET_5415,46.53415111,56.14451663,G_5415/18
2849,JET_5416,46.55494212,56.19054733,G_5416/9
2850,JET_5419,46.54220714,56.19005756,G_5419/19
2851,JET_5420,46.53768181,56.17402348,G_5420/22
2852,JET_5421,46.55160791,56.17924414,G_5421/3
2853,JET_5422,46.53628376,56.18492380,G_5422/19
2854,JET_5424,46.52749049,56.23871395,G_5424/5
2855,JET_5425,46.55892845,56.06132668,G_5425/13. доб
2856,JET_5426,46.53337080,56.23651259,G_5426/28
2857,JET_5429,46.53028678,56.14288091,G_5429/7
2858,JET_5431,46.55832661,56.13036294,G_5431/2
2859,JET_5437,46.55926054,56.11951827,#Н/Д
2860,JET_5440,46.54611705,56.16876662,G_5440/22
2861,JET_5443,46.53108913,56.20318871,G_5443/17
2862,JET_5449,46.55861764,56.14035687,G_5449/14
2863,JET_5450,46.55078609,56.15781395,G_5450/11
2864,JET_5455,46.56434561,56.08162196,G_5455/13
2865,JET_5458,46.54185792,56.14538039,G_5458/32
2866,JET_5466,,,G_5466/34
2867,JET_5469,46.52563650,56.17928180,G_5469/6
2868,JET_5470,46.56137832,56.05563654,G_5470/13
2869,JET_5471,46.55909522,56.08110948,G_5471/13
2870,JET_5472,46.55233053,56.07552248,G_5472/13
2871,JET_5473,46.53199491,56.27411678,G_5473/28
2872,JET_5479,46.54771811,56.19929783,G_5479/9
2873,JET_5482,46.54991432,56.08578163,G_5482/13
2874,JET_5485,46.54374189,56.15805492,G_5485/19
2875,JET_5487,46.54544541,56.19972495,G_5487/9
2876,JET_5490,46.52846753,56.19556963,G_5490/17
2877,JET_5492,46.55800562,56.19294081,G_5492/9
2878,JET_5493,46.54956110,56.12070010,G_5493/27
2879,JET_5494,46.54859962,56.21450230,G_5494/33
2880,JET_5495,46.54837402,56.20643000,5495/9
2881,JET_5499,46.53378000,56.22700800,G_5499/1.доб
2882,JET_5504,46.53804867,56.23590295,G_5504/28
2883,JET_5505,46.54456000,56.23012000,G_5505/1
2884,JET_5507,46.53340768,56.24361849,G_5507/28
2885,JET_5508,46.53814065,56.23322007,G_5508/28
2886,JET_5516,46.53116133,56.22922550,5516/1
2887,JET_5517,46.53004425,56.23452498,5517/5 нагн
2888,JET_5518,46.56251333,56.14770812,G_5518
2889,JET_5523,46.55625000,56.19976031,G_5523/18
2890,JET_5525,46.55083362,56.19903488,G_5525/9
2891,JET_5526,46.54404105,56.17427734,G_5526/22
2892,JET_5533,46.55810548,56.06658454,G_5533/13
2893,JET_5534,46.55634772,56.12417586,G_5534/2
2894,JET_5540,46.55181236,56.08684283,G_5540/13
2895,JET_5547,,,G_5547/3
2896,JET_5555,46.55782277,56.16297798,G_5555/3
2897,JET_5556,46.55190860,56.09493436,G_5556/8
2898,JET_5557,,,G_5557/3
2899,JET_5567,46.53322483,56.21147036,G_5567/12
2900,JET_5569,46.53953741,56.19370887,G_5569/19
2901,JET_5572,46.55204413,56.11886940,#Н/Д
2902,JET_5583,46.54121352,56.19118559,G_5583/19
2903,JET_5593,46.54454487,56.18557558,G_5593/34
2904,JET_5595,46.54697596,56.17266270,G_5595/22
2905,JET_5598,46.53962398,56.21350544,G_5598/12
2906,JET_5599,46.55071020,56.08252898,G_5599/13
2907,JET_5600,46.53169698,56.25542695,G_5600/28
2908,JET_5601,46.55569331,56.06679917,G_5601/13
2909,JET_5602,46.55946834,56.05550679,G_5602/13
2910,JET_5603,46.53150111,56.16514424,G_5603/20
2911,JET_5604,46.55071545,56.15832701,G_5604/11
2912,JET_5605,46.56109092,56.06976855,G_5605/13
2913,JET_5606,46.53267466,56.18147190,G_5606
2914,JET_5607,46.55073241,56.11856473,G_5607/27
2915,JET_5608,46.51745164,56.21779637,G_5608/26
2916,JET_5609,46.52545017,56.16980245,G_5609/6
2917,JET_5610,46.52870749,56.25314189,G_5610/28
2918,JET_5611,46.55081017,56.09940999,G_5611/8
2919,JET_5612,46.52465858,56.22729260,G_5612/26
2920,JET_5613,46.53042619,56.24493866,G_5613/28
2921,JET_5614,46.53485430,56.12510033,G_5614/15
2922,JET_5615,46.56541023,56.06986973,G_5615/13
2923,JET_5616,46.53328615,56.25420164,G_5616/28
2924,JET_5617,46.55344848,56.07083379,G_5617/13
2925,JET_5618,46.56023969,56.14376630,G_5618/14
2926,JET_5619,46.53249272,56.18860643,G_5619/6
2927,JET_5620,46.53006370,56.20483835,G_5620/17 доб
2928,JET_5621,46.55522788,56.07287040,G_5621/13.доб
2929,JET_5622,46.55512445,56.09628311,G_5622/25
2930,JET_5623,46.56070019,56.05856061,G_5623/13
2931,JET_5624,46.53352588,56.27403767,G_5624/28
2932,JET_5626,46.53281981,56.17086033,G_5626/6
2933,JET_5627,46.53637908,56.17572946,G_5627/19 доб
2934,JET_5628,46.54827417,56.10758042,G_5628/27
2935,JET_5629,46.52714575,56.17034238,G_5629/6
2936,JET_5631,46.52827746,56.20180922,G_5631/17
2937,JET_5632,46.56332234,56.12517194,G_5632/2
2938,JET_5633,46.54232677,56.22812109,G_5633/1 доб
2939,JET_5636,46.51564798,56.21931062,G_5636/26
2940,JET_5638,46.53912246,56.24261116,G_5638/28
2941,JET_5639,46.54394519,56.10755067,G_5639/27.доб
2942,JET_5640,46.55818861,56.18358547,G_5640/3
2943,JET_5641,46.52619520,56.23459604,G_5641/5
2944,JET_5644,46.54741564,56.11245383,G_5644/27
2945,JET_5645,46.51775840,56.21264508,G_5645/26
2946,JET_5646,46.56225755,56.12178555,G_5646/2
2947,JET_5648,46.53656436,56.25483868,G_5648/28
2948,JET_5649,46.54149403,56.23940061,G_5649/28
2949,JET_5650,46.53683050,56.12091824,G_5650/15
2950,JET_5651,46.53227081,56.13424395,G_5651/18
2951,JET_5652,46.54022812,56.13325481,G_5652/15
2952,JET_5653,46.54856642,56.13831123,G_5653/14
2953,JET_5655,46.55922451,56.13363549,G_5655/2
2954,JET_5657,46.52498730,56.18155690,G_5657/6
2955,JET_5658,46.55379723,56.16408861,G_5658/11
2956,JET_5659,46.53263335,56.14122803,G_5659/18
2957,JET_5661,46.54428504,56.11333529,G_5661/27
2958,JET_5663,46.55828125,56.06355173,G_5663/13
2959,JET_5664,46.52506454,56.17668482,G_5664/6
2960,JET_5665,46.54589433,56.15587924,G_5665/10.доб
2961,JET_5666,46.51647135,56.19036973,G_5666/17
2962,JET_5667,46.53742350,56.26467184,G_5667/28
2963,JET_5668,46.54795522,56.22563318,G_5668/33
2964,JET_5669,46.52717822,56.14080135,G_5669/7
2965,JET_5670,46.56208667,56.05334219,G_5670/13.доб
2966,JET_5671,46.54655115,56.09957413,G_5671/8
2967,JET_5672,46.55979846,56.06775404,G_5672/13 нагн
2968,JET_5673,46.53308184,56.20211182,#Н/Д
2969,JET_5674,46.52905813,56.19818500,G_5674/17
2970,JET_5675,46.54795927,56.21904141,G_5675/1
2971,JET_5676,46.52391547,56.17424676,G_5676/6
2972,JET_5677,46.53854209,56.19262535,G_5677/19
2973,JET_5678,46.51734744,56.23256157,G_5678/5
2974,JET_5679,46.52800470,56.19353834,G_5679/17
2975,JET_5680,46.56884305,56.09421708,G_5680/14
2976,JET_5681,46.53027709,56.12742751,G_5681/18
2977,JET_5683,46.52548656,56.17327901,G_5683/6 доб
2978,JET_5684,46.56249925,56.12740928,G_5684/2 доб
2979,JET_5685,46.52729922,56.24871918,G_5685/5.доб
2980,JET_5686,46.55678615,56.20228897,G_5686/9
2981,JET_5687,46.53139691,56.25083475,G_5687/28
2982,JET_5688,46.55584701,56.06940353,G_5688/13
2983,JET_5689,46.53635154,56.16434685,G_5689/22
2984,JET_5690,46.56187980,56.10511902,G_5690/16
2985,JET_5691,46.53417872,56.16559167,G_5691/20
2986,JET_5692,46.55695147,56.18819596,G_5692/3
2987,JET_5693,46.54710148,56.21422301,G_5693/33
2988,JET_5694,46.53895537,56.23027969,G_5694/1
2989,JET_5695,46.53504795,56.24652710,G_5695/28
2990,JET_5696,46.55686132,56.07180360,G_5696/13
2991,JET_5697,46.54444887,56.12755322,G_5697/15
2992,JET_5698,46.54712920,56.22202167,G_5698/20
2993,JET_5699,46.53743096,56.24683884,G_5699/28
2994,JET_5700,46.56067609,56.10244084,G_5700/16
2995,JET_5701,46.52631371,56.24320446,G_5701/34
2996,JET_5702,46.56716595,56.15907762,G_5702/20
2997,JET_5703,46.56872303,56.05394800,G_5703/13
2998,JET_5705,46.56023419,56.10311016,#Н/Д
2999,JET_5706,46.53394294,56.12425488,G_5706/15
